mode_id,mode_name,avg_rmse_m,avg_max_err_m,avg_energy_j,success_rate_pct,avg_solve_time_ms
1,Traditional NMPC (Time-Domain),1.0640087654703676,2.181080506995619,77.88322414937842,30.0,24.007147662079245
2,Hybrid NMPC (Time-Domain),0.8494220309130215,3.8145611756955917,125.16454253189364,90.0,28.007585689352638
3,Dual-Mode LMPC/NMPC (TCI-driven),0.6440205909120138,1.50285753128724,85.67409712416833,83.33333333333334,5.486955820422365
4,Space-Domain NMPC (SMPC),0.8494220309130215,3.8145611756955917,125.16454253189364,90.0,14.007318530540553
5,Dual-Mode LMPC/SMPC,0.6440205909120138,1.50285753128724,85.67409712416833,83.33333333333334,3.0769371839368977
6,DNN-NMPC Policy,6.10188548430924,9.369867129048504,50.104858296712244,10.0,0.19852219216750006
7,Hybrid DNN-SMPC (Warm-Start),0.8494220309130215,3.8145611756955917,125.16454253189364,90.0,4.507653988232503
8,Adaptive SMPC (Online Correction),0.6115838622573755,3.8145611756955917,125.16454253189364,93.33333333333333,15.01538693830126
9,Unified Multi-Model Hybrid MPC,0.43793400182016934,1.1271431484654297,85.67409712416833,96.66666666666667,1.5631812729351675
